id,condition,mode,condition_mode,station,time_frame_begin,time_frame_end,motion_sickness_score,name_of_audio_data,motionsickness_score_rating_begin,motionsickness_score_rating_accepted_timeStamp,average_velocity
51,Blob,Firstperson,BlobFirstperson,1,1642073979.1233356,1642074024.179306,2,51_BlobFirstperson_1,1642073965.4000688,1642073973.3834,0.0077005163867856
51,Blob,Firstperson,BlobFirstperson,3,1642074277.260847,1642074322.3144984,2,51_BlobFirstperson_3,1642074266.983261,1642074272.5367007,0.0092114658503318
51,Blob,Firstperson,BlobFirstperson,2,1642074635.433545,1642074680.477787,1,51_BlobFirstperson_2,1642074626.152628,1642074630.6268928,0.0082560846177765
51,Blob,hybrid,BlobHybrid,2,1642076877.6473386,1642076922.697364,0,51_BlobHybrid_2,1642076859.1975992,1642076871.6695342,0.0082999652110594
51,Blob,Firstperson,BlobFirstperson,4,1642074887.7858078,1642074932.8004544,3,51_BlobFirstperson_4,1642074878.744652,1642074882.3521678,0.0090225456724983
51,Blob,hybrid,BlobHybrid,3,1642076488.8465974,1642076533.8806095,0,51_BlobHybrid_3,1642076479.1265714,1642076483.5094483,0.0082509939984459
52,Avatar,Firstperson,AvatarFirstperson,3,1642084674.9520288,1642084719.9946797,1,52_AvatarFirstperson_3,1642084662.5977795,1642084667.329824,0.0072608584948433
52,Avatar,hybrid,AvatarHybrid,2,1642083562.3585813,1642083607.424314,0,52_AvatarHybrid_2,1642083551.2592132,1642083557.825947,0.0073755109161263
52,Avatar,hybrid,AvatarHybrid,4,1642083221.4833877,1642083266.511434,1,52_AvatarHybrid_4,1642083193.8171775,1642083217.1497023,0.0064030012728831
52,Avatar,hybrid,AvatarHybrid,3,1642082997.4810836,1642083042.5277555,0,52_AvatarHybrid_3,1642082986.5333006,1642082992.656999,0.0067867772512332
52,Avatar,hybrid,AvatarHybrid,1,1642082817.0459003,1642082862.102346,1,52_AvatarHybrid_1,1642082800.4224813,1642082809.6107535,0.0062433966156259
52,Avatar,hybrid,AvatarHybrid,0,1642082646.4159985,1642082691.44558,0,52_AvatarHybrid_0,1642082616.8287437,1642082632.7936242,0.0080090840217128
52,Avatar,Firstperson,AvatarFirstperson,1,1642085212.907375,1642085258.005578,1,52_AvatarFirstperson_1,1642085196.422573,1642085199.7870631,0.0056885988433858
52,Avatar,Firstperson,AvatarFirstperson,0,1642084465.103445,1642084510.1486974,0,52_AvatarFirstperson_0,1642084453.673555,1642084456.8992672,0.0065931401723932
52,Avatar,Firstperson,AvatarFirstperson,2,1642084855.9499962,1642084901.031161,0,52_AvatarFirstperson_2,1642084848.3800952,1642084851.3179524,0.006090727101248
52,Avatar,Firstperson,AvatarFirstperson,4,1642085044.8854074,1642085089.9037411,1,52_AvatarFirstperson_4,1642085033.8479972,1642085039.8385952,0.0069216572582076
53,Blob,Firstperson,BlobFirstperson,0,1642170962.1208563,1642171007.1977973,0,053_BlobFirstperson_0,1642170952.936364,1642170957.577431,0.0105699855074023
53,Blob,hybrid,BlobHybrid,4,1642169528.0985727,1642169573.1332672,0,053_BlobHybrid_4,1642169497.6315026,1642169521.28417,0.0095271907443712
53,Blob,Firstperson,BlobFirstperson,1,1642171565.9307623,1642171611.016852,2,053_BlobFirstperson_1,1642171553.5025392,1642171558.4220877,0.0091609241942264
53,Blob,Firstperson,BlobFirstperson,2,1642171990.0087404,1642172035.0525396,4,053_BlobFirstperson_2,1642171973.9245994,1642171982.4064586,0.0123456622175429
53,Blob,hybrid,BlobHybrid,0,1642169045.9547882,1642169090.9984355,0,053_BlobHybrid_0,1642168994.8734045,1642169021.3129346,0.0100127376677358
53,Blob,hybrid,BlobHybrid,1,1642169255.0918508,1642169300.1689172,0,053_BlobHybrid_1,1642169240.9334643,1642169246.8504934,0.0085330622094049
53,Blob,hybrid,BlobHybrid,2,1642169849.4740143,1642169894.5220587,0,053_BlobHybrid_2,1642169837.936365,1642169841.5397272,0.0091903312082766
53,Blob,Firstperson,BlobFirstperson,3,1642171161.268432,1642171206.324206,1,053_BlobFirstperson_3,1642171148.9855945,1642171152.706862,0.0103209305794925
53,Blob,hybrid,BlobHybrid,3,1642170040.7638512,1642170085.8004456,0,053_BlobHybrid_3,1642170026.4518547,1642170033.9148717,0.0102720366571305
53,Blob,Firstperson,BlobFirstperson,4,1642171386.1564846,1642171431.1787562,2,053_BlobFirstperson_4,1642171370.9421992,1642171381.0745506,0.0159675578437557
54,Avatar,Firstperson,AvatarFirstperson,1,1642410847.6503353,1642410892.7053585,1,054_AvatarFirstperson_1,1642410825.985002,1642410839.143196,0.0050016626263495
54,Avatar,Firstperson,AvatarFirstperson,4,1642411179.19383,1642411224.206467,0,054_AvatarFirstperson_4,1642411153.5175283,1642411170.253059,0.0056720394511693
54,Avatar,Firstperson,AvatarFirstperson,3,1642411499.831517,1642411544.8703349,1,054_AvatarFirstperson_3,1642411473.2905142,1642411491.8932068,0.0051745993927988
54,Avatar,hybrid,AvatarHybrid,2,1642413969.785699,1642414014.8625376,0,054_AvatarHybrid_2,1642413956.7779262,1642413963.6369505,0.005519635534622
54,Avatar,hybrid,AvatarHybrid,3,1642413311.2974737,1642413356.330857,0,054_AvatarHybrid_3,1642413294.2026768,1642413304.6652896,0.0052137739090818
54,Avatar,hybrid,AvatarHybrid,4,1642413604.5198648,1642413649.5345783,0,054_AvatarHybrid_4,1642413588.3868036,1642413596.5642588,0.0057370391036472
54,Avatar,hybrid,AvatarHybrid,1,1642414201.9808836,1642414247.0659618,0,054_AvatarHybrid_1,1642414179.5331304,1642414196.3389015,0.0061615699357593
54,Avatar,Firstperson,AvatarFirstperson,2,1642411958.497233,1642412003.5465963,0,054_AvatarFirstperson_2,1642411941.7868304,1642411951.183708,0.00609342712241
54,Avatar,Firstperson,AvatarFirstperson,0,1642410604.0811248,1642410649.1418335,0,054_AvatarFirstperson_0,1642410550.203272,1642410576.697427,0.0051473897868917
54,Avatar,hybrid,AvatarHybrid,0,1642413031.1912155,1642413076.2424104,0,054_AvatarHybrid_0,1642413018.8218088,1642413024.6967564,0.0060619670679779
55,Blob,hybrid,BlobHybrid,3,1642431427.5787692,1642431472.6216123,2,055_BlobHybrid_3,1642431412.0210063,1642431423.061488,0.0080776810498661
55,Blob,hybrid,BlobHybrid,2,1642431208.4207065,1642431253.4873676,0,055_BlobHybrid_2,1642431193.863305,1642431201.989082,0.0063052402345931
55,Blob,Firstperson,BlobFirstperson,2,1642428548.9548807,1642428594.0150173,2,055_BlobFirstperson_2,1642428525.4965644,1642428539.736652,0.0067585696607372
55,Blob,Firstperson,BlobFirstperson,1,1642428762.0913014,1642428807.150044,2,055_BlobFirstperson_1,1642428747.688753,1642428756.0880308,0.0062256178910733
55,Blob,Firstperson,BlobFirstperson,3,1642429005.0099697,1642429050.0571768,2,055_BlobFirstperson_3,1642428979.8368778,1642428999.957263,0.0074543144369874
55,Blob,Firstperson,BlobFirstperson,4,1642429262.316866,1642429307.3519828,4,055_BlobFirstperson_4,1642429245.5802417,1642429257.293422,0.0087376232022593
55,Blob,hybrid,BlobHybrid,0,1642430527.063666,1642430572.1184971,0,055_BlobHybrid_0,1642430511.795222,1642430522.3577116,0.0069536198203611
55,Blob,hybrid,BlobHybrid,4,1642430734.7744048,1642430779.791254,0,055_BlobHybrid_4,1642430722.7614176,1642430729.9619844,0.0064947670521179
55,Blob,Firstperson,BlobFirstperson,0,1642428132.9243088,1642428177.9628422,1,055_BlobFirstperson_0,1642428079.2444534,1642428111.470958,0.006686666187074
55,Blob,hybrid,BlobHybrid,1,1642430907.1480012,1642430952.2474515,0,055_BlobHybrid_1,1642430892.877172,1642430898.4358356,0.0062191801503839
56,Avatar,Firstperson,AvatarFirstperson,3,1642496128.2478895,1642496173.2905445,0,056_AvatarFirstperson_3,1642496116.2891316,1642496121.4927635,0.0116462098895851
56,Avatar,Firstperson,AvatarFirstperson,2,1642496365.260486,1642496410.3035057,0,056_AvatarFirstperson_2,1642496355.0331168,1642496359.8055968,0.0120552726913131
56,Avatar,Firstperson,AvatarFirstperson,1,1642495955.5853536,1642496000.693946,0,056_AvatarFirstperson_1,1642495941.3471313,1642495947.3394682,0.0087648102159596
56,Avatar,Firstperson,AvatarFirstperson,4,1642495783.6449888,1642495828.6621425,0,056_AvatarFirstperson_4,1642495770.8877642,1642495777.8677592,0.0124599432480385
56,Avatar,Firstperson,AvatarFirstperson,0,1642495564.5088322,1642495609.5403955,0,056_AvatarFirstperson_0,1642495552.4113867,1642495557.9684465,0.0089793285924931
56,Avatar,hybrid,AvatarHybrid,2,1642494059.882811,1642494104.9504128,0,056_AvatarHybrid_2,1642494043.2834296,1642494050.8699872,0.0088940379417706
56,Avatar,hybrid,AvatarHybrid,1,1642494271.721284,1642494316.825133,0,056_AvatarHybrid_1,1642494252.3545835,1642494265.5432873,0.0090338713011335
56,Avatar,hybrid,AvatarHybrid,4,1642494473.304773,1642494518.317525,1,056_AvatarHybrid_4,1642494461.8071408,1642494468.5897713,0.0113954553906659
56,Avatar,hybrid,AvatarHybrid,3,1642494678.859951,1642494723.9123282,2,056_AvatarHybrid_3,1642494655.3650262,1642494668.7369356,0.0165247854457867
56,Avatar,hybrid,AvatarHybrid,0,1642493642.324509,1642493687.3752162,0,056_AvatarHybrid_0,1642493594.9250548,1642493626.0339546,0.0080892561600412
57,Blob,Firstperson,BlobFirstperson,3,1642505316.8044918,1642505361.8503754,0,057_BlobFirstperson_3,1642505307.3103938,1642505311.9711914,0.0105407596697548
57,Blob,hybrid,BlobHybrid,3,1642502910.3577,1642502955.412928,0,057_BlobHybrid_3,1642502888.0704815,1642502899.7322853,0.0102422376195239
57,Blob,Firstperson,BlobFirstperson,4,1642504702.8190188,1642504747.8384676,0,057_BlobFirstperson_4,1642504690.0084932,1642504698.3937745,0.0134881834748072
57,Blob,Firstperson,BlobFirstperson,2,1642504947.5561516,1642504992.6196556,0,057_BlobFirstperson_2,1642504936.7460427,1642504941.933317,0.0110940197397476
57,Blob,hybrid,BlobHybrid,1,1642503092.977539,1642503138.0711,0,057_BlobHybrid_1,1642503081.7471857,1642503086.148206,0.0089012909761056
57,Blob,hybrid,BlobHybrid,4,1642503311.1092594,1642503356.1202247,0,057_BlobHybrid_4,1642503300.1734457,1642503305.3812127,0.0108582811801355
57,Blob,hybrid,BlobHybrid,0,1642502308.4355252,1642502353.470532,0,057_BlobHybrid_0,1642502232.9911537,1642502276.7796912,0.0084658893904388
57,Blob,Firstperson,BlobFirstperson,1,1642505117.869845,1642505162.9406438,0,057_BlobFirstperson_1,1642505104.0932698,1642505109.843671,0.0095402895676346
57,Blob,Firstperson,BlobFirstperson,0,1642504491.9561164,1642504537.0157716,0,057_BlobFirstperson_0,1642504464.3463566,1642504486.0508668,0.0095328969384903
57,Blob,hybrid,BlobHybrid,2,1642502694.0396855,1642502739.1050136,0,057_BlobHybrid_2,1642502673.7790165,1642502682.7030065,0.0098605103204944
58,Avatar,hybrid,AvatarHybrid,4,1642514490.1887424,1642514535.2146003,1,058_AvatarHybrid_4,1642514464.9086444,1642514479.4749467,0.0079956876503004
58,Avatar,Firstperson,AvatarFirstperson,2,1642511783.9466245,1642511829.0132227,0,058_AvatarFirstperson_2,1642511765.76509,1642511777.005845,0.0088529324671861
58,Avatar,Firstperson,AvatarFirstperson,4,1642512488.4854257,1642512533.5011566,4,058_AvatarFirstperson_4,1642512460.3651466,1642512477.831387,0.0074234647310968
58,Avatar,Firstperson,AvatarFirstperson,0,1642511365.672428,1642511410.7078896,0,058_AvatarFirstperson_0,1642511320.655769,1642511344.3495052,0.0069504151446056
58,Avatar,Firstperson,AvatarFirstperson,3,1642512151.1289628,1642512196.182436,2,058_AvatarFirstperson_3,1642512119.7830234,1642512142.2980366,0.0091587865769417
58,Avatar,Firstperson,AvatarFirstperson,1,1642512773.7971747,1642512818.8839197,4,058_AvatarFirstperson_1,1642512751.01776,1642512764.8318577,0.0090655046333405
58,Avatar,hybrid,AvatarHybrid,3,1642515319.6182663,1642515364.6608312,2,058_AvatarHybrid_3,1642515304.014369,1642515314.7406766,0.0068323124363168
58,Avatar,hybrid,AvatarHybrid,2,1642515020.6328657,1642515065.6910782,2,058_AvatarHybrid_2,1642515002.2292206,1642515013.660857,0.0066800988358205
58,Avatar,hybrid,AvatarHybrid,0,1642514154.324033,1642514199.359886,0,058_AvatarHybrid_0,1642514131.4528434,1642514146.3592503,0.0088715681356213
58,Avatar,hybrid,AvatarHybrid,1,1642515612.483016,1642515657.556022,2,058_AvatarHybrid_1,1642515598.9928174,1642515605.8740437,0.0070572896038998
59,Blob,hybrid,BlobHybrid,2,1642585278.5016034,1642585323.5667367,1,059_BlobHybrid_2,1642585267.4611912,1642585271.2354305,0.0115085540773248
59,Blob,hybrid,BlobHybrid,1,1642584993.5206654,1642585038.593443,2,059_BlobHybrid_1,1642584976.7703276,1642584982.7018046,0.010309678547475
59,Blob,hybrid,BlobHybrid,4,1642584609.9191468,1642584654.93485,2,059_BlobHybrid_4,1642584597.519388,1642584600.5161555,0.0085163321170141
59,Blob,Firstperson,BlobFirstperson,0,1642582518.5446424,1642582563.565306,3,059_BlobFirstperson_0,1642582477.5778427,1642582498.463185,0.0137956613109371
59,Blob,Firstperson,BlobFirstperson,2,1642582802.1141946,1642582847.1887324,3,059_BlobFirstperson_2,1642582788.8706813,1642582794.3632517,0.0088713091972608
59,Blob,Firstperson,BlobFirstperson,4,1642583055.1701417,1642583100.1916428,4,059_BlobFirstperson_4,1642583034.8505752,1642583042.884676,0.0093136566311149
59,Blob,Firstperson,BlobFirstperson,1,1642583246.1810856,1642583291.2793002,3,059_BlobFirstperson_1,1642583230.186859,1642583238.6446812,0.0079143891919068
59,Blob,Firstperson,BlobFirstperson,3,1642583471.2140734,1642583516.2620916,4,059_BlobFirstperson_3,1642583457.7959318,1642583466.3493788,0.0100437461113204
59,Blob,hybrid,BlobHybrid,0,1642584420.5561278,1642584465.5877757,2,059_BlobHybrid_0,1642584405.102431,1642584410.599056,0.0099354763260537
59,Blob,hybrid,BlobHybrid,3,1642584798.3455548,1642584843.390532,2,059_BlobHybrid_3,1642584790.4595716,1642584793.2576623,0.0099720269168407
60,Avatar,hybrid,AvatarHybrid,3,1642601105.4671874,1642601150.5129883,0,060_AvatarHybrid_3,1642601089.4488094,1642601097.5162215,0.0232033362277207
60,Avatar,Firstperson,AvatarFirstperson,2,1642603665.99659,1642603711.0573604,0,060_AvatarFirstperson_2,1642603640.7932773,1642603654.4685483,0.0192634775046118
60,Avatar,hybrid,AvatarHybrid,2,1642600702.8900244,1642600747.9337494,1,060_AvatarHybrid_2,1642600685.3500524,1642600696.8203256,0.0162443367078616
60,Avatar,Firstperson,AvatarFirstperson,3,1642603398.555442,1642603443.6146016,0,060_AvatarFirstperson_3,1642603383.7183633,1642603389.6897516,0.031364321300453
60,Avatar,hybrid,AvatarHybrid,4,1642600903.8149369,1642600948.8360107,2,060_AvatarHybrid_4,1642600886.0143778,1642600898.2177231,0.0192045893444332
60,Avatar,Firstperson,AvatarFirstperson,0,1642603036.98046,1642603082.0468202,0,060_AvatarFirstperson_0,1642603021.5514047,1642603031.3426454,0.0244147838737136
60,Avatar,hybrid,AvatarHybrid,0,1642600278.2775393,1642600323.3515828,0,060_AvatarHybrid_0,1642600254.0458405,1642600267.0750043,0.0161190246127657
60,Avatar,Firstperson,AvatarFirstperson,1,1642603805.43697,1642603850.5406084,0,060_AvatarFirstperson_1,1642603794.9220717,1642603798.4842684,0.0248584546550353
60,Avatar,hybrid,AvatarHybrid,1,1642601263.063009,1642601308.104818,0,060_AvatarHybrid_1,1642601252.6221817,1642601257.697244,0.0420352460206602
60,Avatar,Firstperson,AvatarFirstperson,4,1642603207.4094703,1642603252.425157,0,060_AvatarFirstperson_4,1642603193.4970536,1642603199.164515,0.0237425486519246
61,Blob,Firstperson,BlobFirstperson,4,1642671564.389892,1642671609.4098048,8,061_BlobFirstperson_4,1642671551.4853382,1642671557.6674235,0.007458759293581
61,Blob,Firstperson,BlobFirstperson,1,1642671106.9046106,1642671151.9491212,6,061_BlobFirstperson_1,1642671096.26606,1642671102.6164522,0.0066625677119117
61,Blob,Firstperson,BlobFirstperson,3,1642670925.1060758,1642670970.1460323,2,061_BlobFirstperson_3,1642670904.5038657,1642670918.9300785,0.0078272276555462
61,Blob,Firstperson,BlobFirstperson,0,1642670692.8223257,1642670737.8801732,0,061_BlobFirstperson_0,1642670682.7413445,1642670688.4021046,0.0045958388115422
61,Blob,Firstperson,BlobFirstperson,2,1642671355.3846111,1642671400.455264,6,061_BlobFirstperson_2,1642671345.3883884,1642671351.057358,0.0073607374767183
61,Blob,hybrid,BlobHybrid,3,1642669729.2613716,1642669774.3071134,1,061_BlobHybrid_3,1642669718.7534423,1642669725.0623643,0.0073316365111362
61,Blob,hybrid,BlobHybrid,2,1642669518.5327177,1642669563.6000602,0,061_BlobHybrid_2,1642669502.8605008,1642669514.022365,0.00558107295852
61,Blob,hybrid,BlobHybrid,1,1642669161.793761,1642669206.8748798,0,061_BlobHybrid_1,1642669147.526723,1642669157.046276,0.0056003512371732
61,Blob,hybrid,BlobHybrid,0,1642668933.3240445,1642668978.3776248,0,061_BlobHybrid_0,1642668905.7775545,1642668921.2442698,0.0051832179242622
61,Blob,hybrid,BlobHybrid,4,1642669970.413393,1642670015.4366715,2,061_BlobHybrid_4,1642669956.1756155,1642669963.840432,0.0079281608493625
62,Avatar,hybrid,AvatarHybrid,0,1642688680.3301303,1642688725.3658383,0,062_AvatarHybrid_0,1642688668.2334635,1642688675.8132567,0.0094555478891744
62,Avatar,Firstperson,AvatarFirstperson,4,1642687417.691483,1642687462.7179794,0,062_AvatarFirstperson_4,1642687405.367602,1642687410.563648,0.0098471803586018
62,Avatar,Firstperson,AvatarFirstperson,3,1642687667.6138008,1642687712.6489923,2,062_AvatarFirstperson_3,1642687644.3872626,1642687657.260136,0.0086280065332052
62,Avatar,hybrid,AvatarHybrid,3,1642688903.933885,1642688948.9822094,0,062_AvatarHybrid_3,1642688892.709134,1642688898.4722056,0.0117760313862477
62,Avatar,hybrid,AvatarHybrid,2,1642689627.9928071,1642689673.0762722,0,062_AvatarHybrid_2,1642689616.933496,1642689621.8110418,0.0116317426240138
62,Avatar,hybrid,AvatarHybrid,4,1642689348.00957,1642689393.0265222,0,062_AvatarHybrid_4,1642689334.7686334,1642689342.6289632,0.0118094761126303
62,Avatar,Firstperson,AvatarFirstperson,0,1642686616.9102004,1642686661.9642465,0,062_AvatarFirstperson_0,1642686585.4861946,1642686601.915511,0.0087910231770336
62,Avatar,Firstperson,AvatarFirstperson,2,1642687191.914961,1642687236.9384768,0,062_AvatarFirstperson_2,1642687178.2756789,1642687186.1336274,0.0097028356717648
62,Avatar,hybrid,AvatarHybrid,1,1642689101.7726164,1642689146.843243,0,062_AvatarHybrid_1,1642689089.0201857,1642689094.97778,0.0103116869012349
62,Avatar,Firstperson,AvatarFirstperson,1,1642686821.1559052,1642686866.2476635,0,062_AvatarFirstperson_1,1642686801.8849163,1642686814.1296916,0.0093512043206619
63,Blob,hybrid,BlobHybrid,4,1642767256.5579855,1642767301.5777364,2,063_BlobHybrid_4,1642767246.5095446,1642767251.814733,0.0101729682776263
63,Blob,hybrid,BlobHybrid,2,1642766911.9167683,1642766956.950328,1,063_BlobHybrid_2,1642766899.3990014,1642766905.2926204,0.0097307853248416
63,Blob,hybrid,BlobHybrid,0,1642766433.6931283,1642766478.751896,1,063_BlobHybrid_0,1642766423.4018843,1642766427.5740411,0.0095397852694687
63,Blob,Firstperson,BlobFirstperson,4,1642765400.0356584,1642765445.0567458,1,063_BlobFirstperson_4,1642765382.4713588,1642765395.4794688,0.0105103551539313
63,Blob,Firstperson,BlobFirstperson,2,1642765200.1549888,1642765245.2358084,0,063_BlobFirstperson_2,1642765187.2041006,1642765195.4401877,0.0088103579343548
63,Blob,hybrid,BlobHybrid,3,1642766618.1732163,1642766663.218206,1,063_BlobHybrid_3,1642766605.5507104,1642766613.0152335,0.0102062795677798
63,Blob,Firstperson,BlobFirstperson,1,1642764695.176681,1642764740.2294128,1,063_BlobFirstperson_1,1642764669.3062327,1642764687.8969448,0.0081288335742184
63,Blob,Firstperson,BlobFirstperson,0,1642764487.1248832,1642764532.1623025,1,063_BlobFirstperson_0,1642764421.1375787,1642764462.792626,0.0205221822366663
63,Blob,hybrid,BlobHybrid,1,1642767057.2534912,1642767102.3045456,1,063_BlobHybrid_1,1642767045.9392486,1642767049.7797327,0.0099585846929054
63,Blob,Firstperson,BlobFirstperson,3,1642764904.805322,1642764949.8580818,1,063_BlobFirstperson_3,1642764894.8079438,1642764900.2102656,0.0100205405942673
64,Avatar,Firstperson,AvatarFirstperson,0,1642775680.9436195,1642775725.991901,0,064_AvatarFirstperson_0,1642775663.2281268,1642775667.9979212,0.008273469084088
64,Avatar,Firstperson,AvatarFirstperson,3,1642775864.2989652,1642775909.3553138,0,064_AvatarFirstperson_3,1642775855.6965182,1642775859.6733224,0.0072472450787294
64,Avatar,Firstperson,AvatarFirstperson,4,1642776345.0119638,1642776390.0205731,0,064_AvatarFirstperson_4,1642776335.1046855,1642776340.0665774,0.0076146242892384
64,Avatar,hybrid,AvatarHybrid,2,1642774804.3483264,1642774849.3993258,0,064_AvatarHybrid_2,1642774792.6776087,1642774799.2035136,0.0058090548627589
64,Avatar,hybrid,AvatarHybrid,4,1642774444.398648,1642774489.44365,0,064_AvatarHybrid_4,1642774432.973118,1642774437.9084375,0.0130188569812872
64,Avatar,hybrid,AvatarHybrid,3,1642774036.9472308,1642774082.0036707,0,064_AvatarHybrid_3,1642773999.894202,1642774009.5150976,0.0105215316297744
64,Avatar,Firstperson,AvatarFirstperson,2,1642776140.4623356,1642776185.5071628,1,064_AvatarFirstperson_2,1642776119.897012,1642776126.447911,0.0084849754854415
64,Avatar,hybrid,AvatarHybrid,0,1642773557.5678265,1642773602.6198504,0,064_AvatarHybrid_0,1642773503.5321877,1642773536.094743,0.0071273691014836
64,Avatar,Firstperson,AvatarFirstperson,1,1642776514.8939023,1642776560.0005703,1,064_AvatarFirstperson_1,1642776504.4186084,1642776509.5645192,0.0066842677583326
64,Avatar,hybrid,AvatarHybrid,1,1642773769.6180086,1642773814.6607945,2,064_AvatarHybrid_1,1642773748.6556978,1642773762.2080803,0.0153140321002723
65,Blob,hybrid,BlobHybrid,0,1643034432.1094456,1643034477.142143,1,065_BlobHybrid_0,1643034390.0547895,1643034416.173251,0.0061423528579248
65,Blob,Firstperson,BlobFirstperson,0,1643036286.1800356,1643036331.2538986,2,065_BlobFirstperson_0,1643036270.3371327,1643036279.9698372,0.0070324923301471
65,Blob,Firstperson,BlobFirstperson,3,1643036446.5360124,1643036491.5792716,3,065_BlobFirstperson_3,1643036433.810837,1643036439.9415936,0.0080558651299388
65,Blob,hybrid,BlobHybrid,4,1643034784.139434,1643034829.1541586,2,065_BlobHybrid_4,1643034769.8469553,1643034777.2621875,0.0095699034555705
65,Blob,Firstperson,BlobFirstperson,2,1643036976.3526032,1643037021.4002798,5,065_BlobFirstperson_2,1643036948.5151532,1643036969.6944802,0.0098801286512469
65,Blob,Firstperson,BlobFirstperson,4,1643036607.6077824,1643036652.6371543,3,065_BlobFirstperson_4,1643036596.9067302,1643036601.914757,0.0097602507363058
65,Blob,hybrid,BlobHybrid,3,1643035229.6451173,1643035274.695829,3,065_BlobHybrid_3,1643035220.1009307,1643035224.1916535,0.0099004414390819
65,Blob,Firstperson,BlobFirstperson,1,1643036747.925816,1643036793.0270784,4,065_BlobFirstperson_1,1643036732.7435992,1643036741.2755718,0.0092075764063294
65,Blob,hybrid,BlobHybrid,1,1643034603.8862212,1643034648.978626,2,065_BlobHybrid_1,1643034588.970947,1643034598.7789743,0.0067556959957068
65,Blob,hybrid,BlobHybrid,2,1643035050.783352,1643035095.8448312,2,065_BlobHybrid_2,1643035035.3213043,1643035042.2859306,0.0067681693107909
66,Avatar,Firstperson,AvatarFirstperson,0,1643097705.406337,1643097750.4618292,0,066_AvatarFirstperson_0,1643097657.545095,1643097688.237677,0.0080230406647496
66,Avatar,Firstperson,AvatarFirstperson,1,1643097912.5310023,1643097957.6346526,0,066_AvatarFirstperson_1,1643097902.7354264,1643097906.9105024,0.010476572468028
66,Avatar,Firstperson,AvatarFirstperson,4,1643098125.613393,1643098170.6306412,0,066_AvatarFirstperson_4,1643098115.8362515,1643098120.2005212,0.0070878566664474
66,Avatar,Firstperson,AvatarFirstperson,3,1643098329.5132563,1643098374.5710547,1,066_AvatarFirstperson_3,1643098314.6051548,1643098323.7603807,0.0073294405984056
66,Avatar,Firstperson,AvatarFirstperson,2,1643098735.778098,1643098780.8279684,2,066_AvatarFirstperson_2,1643098721.5288212,1643098730.9293892,0.0073111451067385
67,Blob,Firstperson,BlobFirstperson,4,1643118748.9258928,1643118793.9522228,3,067_BlobFirstperson_4,1643118734.9270856,1643118743.0231378,0.0127263399711582
67,Blob,hybrid,BlobHybrid,3,1643121520.391183,1643121565.4389126,1,067_BlobHybrid_3,1643121506.7979066,1643121514.445907,0.0115145006410908
67,Blob,Firstperson,BlobFirstperson,3,1643118514.390269,1643118559.440052,3,067_BlobFirstperson_3,1643118489.706401,1643118509.2730262,0.0112786705376496
67,Blob,Firstperson,BlobFirstperson,0,1643117500.2075996,1643117545.2926717,2,067_BlobFirstperson_0,1643117424.648316,1643117471.0480192,0.0088006058320686
67,Blob,hybrid,BlobHybrid,4,1643120574.7342668,1643120619.750439,0,067_BlobHybrid_4,1643120563.7338345,1643120569.515493,0.0118741198463352
67,Blob,Firstperson,BlobFirstperson,2,1643118007.5317826,1643118052.5670004,0,067_BlobFirstperson_2,1643117959.399243,1643117999.389749,0.0069664874233904
67,Blob,hybrid,BlobHybrid,2,1643121282.6054854,1643121327.6625342,0,067_BlobHybrid_2,1643121258.652287,1643121275.2936838,0.0161054726294636
67,Blob,hybrid,BlobHybrid,0,1643120363.7859735,1643120408.853695,0,067_BlobHybrid_0,1643120353.3977897,1643120357.0815637,0.0095901969299954
67,Blob,Firstperson,BlobFirstperson,1,1643118227.130411,1643118272.2233038,3,067_BlobFirstperson_1,1643118200.0936952,1643118219.279703,0.0088077862627346
67,Blob,hybrid,BlobHybrid,1,1643120833.2982433,1643120878.3442953,1,067_BlobHybrid_1,1643120820.360908,1643120827.4411457,0.0115984842219424
68,Avatar,hybrid,AvatarHybrid,0,1643196468.4807656,1643196513.5220582,0,068_AvatarHybrid_0,1643196441.5448787,1643196455.8285172,0.0126579063878315
68,Avatar,Firstperson,AvatarFirstperson,0,1643199131.849473,1643199176.888162,0,068_AvatarFirstperson_0,1643199119.241122,1643199124.491492,0.0221690951906883
68,Avatar,Firstperson,AvatarFirstperson,1,1643199521.9854674,1643199567.0629308,2,068_AvatarFirstperson_1,1643199501.613411,1643199514.8986344,0.0163359980094084
68,Avatar,Firstperson,AvatarFirstperson,4,1643199331.407652,1643199376.4376757,2,068_AvatarFirstperson_4,1643199282.50083,1643199326.1809208,0.0350007397942811
68,Avatar,hybrid,AvatarHybrid,3,1643197546.1012008,1643197591.1371176,0,068_AvatarHybrid_3,1643197530.2830007,1643197540.8657658,0.0156357173283143
68,Avatar,hybrid,AvatarHybrid,2,1643196869.513374,1643196914.5535696,0,068_AvatarHybrid_2,1643196857.8056772,1643196864.143347,0.0115355657055585
68,Avatar,hybrid,AvatarHybrid,4,1643197323.4233456,1643197368.4461012,0,068_AvatarHybrid_4,1643197288.4399886,1643197318.795371,0.0185809810499899
68,Avatar,hybrid,AvatarHybrid,1,1643197071.0851986,1643197116.16205,0,068_AvatarHybrid_1,1643197054.5908856,1643197064.82104,0.0248244709459164
